Frame, cxs, cys, ws, hs, areas
6092,132.0143280047365,46.57998815867377,29.0,93.0,1407.5
6093,132.0043875251986,46.60500415036167,29.0,93.0,1405.5
6094,132.0043875251986,46.60500415036167,29.0,93.0,1405.5
6095,132.0043875251986,46.60500415036167,29.0,93.0,1405.5
6096,132.0043875251986,46.60500415036167,29.0,93.0,1405.5
6097,132.0043875251986,46.60500415036167,29.0,93.0,1405.5
6098,132.0043875251986,46.60500415036167,29.0,93.0,1405.5
6099,132.0043875251986,46.60500415036167,29.0,93.0,1405.5
6100,132.0043875251986,46.60500415036167,29.0,93.0,1405.5
6101,132.0043875251986,46.60500415036167,29.0,93.0,1405.5
6102,132.0043875251986,46.60500415036167,29.0,93.0,1405.5
6103,132.0043875251986,46.60500415036167,29.0,93.0,1405.5
6104,132.0043875251986,46.60500415036167,29.0,93.0,1405.5
6105,132.0043875251986,46.60500415036167,29.0,93.0,1405.5
6106,132.0043875251986,46.60500415036167,29.0,93.0,1405.5
6107,131.99620808152625,46.5832444602441,29.0,93.0,1406.5
6108,132.0043875251986,46.60500415036167,29.0,93.0,1405.5
6109,132.0043875251986,46.60500415036167,29.0,93.0,1405.5
6110,132.0043875251986,46.60500415036167,29.0,93.0,1405.5
6111,132.0043875251986,46.60500415036167,29.0,93.0,1405.5
6112,132.0043875251986,46.60500415036167,29.0,93.0,1405.5
6113,132.0043875251986,46.60500415036167,29.0,93.0,1405.5
6114,132.0043875251986,46.60500415036167,29.0,93.0,1405.5
6115,132.0043875251986,46.60500415036167,29.0,93.0,1405.5
6116,132.0043875251986,46.60500415036167,29.0,93.0,1405.5
6117,132.0043875251986,46.60500415036167,29.0,93.0,1405.5
6118,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6119,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6120,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6121,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6122,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6123,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6124,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6125,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6126,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6127,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6128,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6129,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6130,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6131,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6132,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6133,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6134,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6135,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6136,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6137,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6138,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6139,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6140,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6141,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6142,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6143,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6144,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6145,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6146,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6147,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6148,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6149,132.00971679108898,46.59390923095153,29.0,93.0,1406.5
6150,131.98299681190224,46.61731019010509,29.0,93.0,1411.5
6151,131.98299681190224,46.61731019010509,29.0,93.0,1411.5
6152,131.95315442561204,46.574623352165716,29.0,93.0,1416.0
6153,131.94243925454117,46.56770464732247,29.0,93.0,1413.0
6154,131.9485363550519,46.56385741265344,29.0,93.0,1412.0
6155,131.9485363550519,46.56385741265344,29.0,93.0,1412.0
6156,131.9485363550519,46.56385741265344,29.0,93.0,1412.0
6157,131.95381526104416,46.55504370422867,29.0,93.0,1411.0
6158,131.95381526104416,46.55504370422867,29.0,93.0,1411.0
6159,131.95381526104416,46.55504370422867,29.0,93.0,1411.0
6160,131.95381526104416,46.55504370422867,29.0,93.0,1411.0
6161,131.95381526104416,46.55504370422867,29.0,93.0,1411.0
6162,131.95381526104416,46.55504370422867,29.0,93.0,1411.0
6163,131.95381526104416,46.55504370422867,29.0,93.0,1411.0
6164,131.95381526104416,46.55504370422867,29.0,93.0,1411.0
6165,131.95381526104416,46.55504370422867,29.0,93.0,1411.0
6166,131.95381526104416,46.55504370422867,29.0,93.0,1411.0
6167,131.95381526104416,46.55504370422867,29.0,93.0,1411.0
6168,131.95381526104416,46.55504370422867,29.0,93.0,1411.0
6169,131.95381526104416,46.55504370422867,29.0,93.0,1411.0
6170,131.95381526104416,46.55504370422867,29.0,93.0,1411.0
6171,131.95381526104416,46.55504370422867,29.0,93.0,1411.0
6172,131.95381526104416,46.55504370422867,29.0,93.0,1411.0
6173,131.95381526104416,46.55504370422867,29.0,93.0,1411.0
6174,131.9581565299387,46.56553512494106,29.0,93.0,1414.0
6175,131.9581565299387,46.56553512494106,29.0,93.0,1414.0
6176,131.95641931684332,46.56584216725559,29.0,93.0,1415.0
6177,131.95426685525695,46.5545733144743,29.0,93.0,1414.0
6178,131.95641931684332,46.56584216725559,29.0,93.0,1415.0
6179,131.95641931684332,46.56584216725559,29.0,93.0,1415.0
6180,131.9603342749529,46.57532956685498,29.0,93.0,1416.0
6181,131.9528190610993,46.57655107336635,29.0,93.0,1413.0
6182,131.95824511879556,46.56680780992707,29.0,93.0,1417.0
6183,131.96258383339216,46.57736204259324,29.0,93.0,1416.5
6184,131.95337336630166,46.573177911221,29.0,93.0,1415.5
6185,132.0653338093538,46.853385695584905,29.0,93.0,1400.5
6186,132.0653338093538,46.853385695584905,29.0,93.0,1400.5
6187,132.0653338093538,46.853385695584905,29.0,93.0,1400.5
6188,132.0653338093538,46.853385695584905,29.0,93.0,1400.5
6189,132.0653338093538,46.853385695584905,29.0,93.0,1400.5
6190,132.0653338093538,46.853385695584905,29.0,93.0,1400.5
6191,132.0653338093538,46.853385695584905,29.0,93.0,1400.5
6192,132.0653338093538,46.853385695584905,29.0,93.0,1400.5
6193,132.0653338093538,46.853385695584905,29.0,93.0,1400.5
6194,132.0653338093538,46.853385695584905,29.0,93.0,1400.5
6195,132.0653338093538,46.853385695584905,29.0,93.0,1400.5
6196,132.0653338093538,46.853385695584905,29.0,93.0,1400.5
6197,132.0653338093538,46.853385695584905,29.0,93.0,1400.5
6198,132.11383558398484,46.80348258706468,29.0,93.0,1407.0
6199,132.11383558398484,46.80348258706468,29.0,93.0,1407.0
6200,132.12334280303028,46.79936079545455,29.0,93.0,1408.0
6201,132.12334280303028,46.79936079545455,29.0,93.0,1408.0
6202,132.12334280303028,46.79936079545455,29.0,93.0,1408.0
6203,132.12334280303028,46.79936079545455,29.0,93.0,1408.0
6204,132.12334280303028,46.79936079545455,29.0,93.0,1408.0
6205,132.12334280303028,46.79936079545455,29.0,93.0,1408.0
6206,132.15252239509664,46.716760961810465,29.0,93.0,1414.0
6207,132.15252239509664,46.716760961810465,29.0,93.0,1414.0
6208,132.15252239509664,46.716760961810465,29.0,93.0,1414.0
6209,132.15252239509664,46.716760961810465,29.0,93.0,1414.0
6210,132.15252239509664,46.716760961810465,29.0,93.0,1414.0
6211,132.1563494870888,46.72809810163895,29.0,93.0,1413.5
6212,132.15252239509664,46.716760961810465,29.0,93.0,1414.0
6213,132.15252239509664,46.716760961810465,29.0,93.0,1414.0
6214,132.15252239509664,46.716760961810465,29.0,93.0,1414.0
6215,132.15252239509664,46.716760961810465,29.0,93.0,1414.0
6216,132.15252239509664,46.716760961810465,29.0,93.0,1414.0
6217,132.15252239509664,46.716760961810465,29.0,93.0,1414.0
6218,132.1607815442561,46.735522598870055,29.0,93.0,1416.0
6219,132.074190542744,46.492662473794546,29.0,93.0,1431.0
6220,132.06845653184564,46.47291957229195,29.0,93.0,1434.0
6221,132.06845653184564,46.47291957229195,29.0,93.0,1434.0
6222,132.06845653184564,46.47291957229195,29.0,93.0,1434.0
6223,132.06845653184564,46.47291957229195,29.0,93.0,1434.0
6224,132.06845653184564,46.47291957229195,29.0,93.0,1434.0
6225,132.06845653184564,46.47291957229195,29.0,93.0,1434.0
6226,132.06845653184564,46.47291957229195,29.0,93.0,1434.0
6227,132.06845653184564,46.47291957229195,29.0,93.0,1434.0
6228,132.06845653184564,46.47291957229195,29.0,93.0,1434.0
6229,132.06845653184564,46.47291957229195,29.0,93.0,1434.0
6230,132.06318234610916,46.48164924506387,29.0,93.0,1435.0
6231,132.0572191272052,46.48758124419684,29.0,93.0,1436.0
6232,132.05196010206447,46.49698445836232,29.0,93.0,1437.0
6233,132.05196010206447,46.49698445836232,29.0,93.0,1437.0
6234,131.88984491183342,46.378478861270445,30.0,94.0,1569.0
6235,131.8951955782313,46.36596513605442,30.0,94.0,1568.0
6236,131.8951955782313,46.36596513605442,30.0,94.0,1568.0
6237,131.90055307381408,46.35854073601361,30.0,94.0,1567.0
6238,131.90055307381408,46.35854073601361,30.0,94.0,1567.0
6239,131.90055307381408,46.35854073601361,30.0,94.0,1567.0
6240,131.90055307381408,46.35854073601361,30.0,94.0,1567.0
6241,131.90055307381408,46.35854073601361,30.0,94.0,1567.0
6242,131.91268323773104,46.39632462290206,30.0,94.0,1569.0
6243,131.91268323773104,46.39632462290206,30.0,94.0,1569.0
6244,131.91268323773104,46.39632462290206,30.0,94.0,1569.0
6245,131.91268323773104,46.39632462290206,30.0,94.0,1569.0
6246,131.91735624867388,46.42510078506259,31.0,94.0,1571.0
6247,131.92579617834394,46.40307855626327,30.0,94.0,1570.0
6248,131.92579617834394,46.40307855626327,30.0,94.0,1570.0
6249,131.9391812865497,46.33822434875066,30.0,94.0,1567.5
6250,131.9391812865497,46.33822434875066,30.0,94.0,1567.5
6251,131.93911344235318,46.63149233775583,31.0,94.0,1620.5
6252,131.93911344235318,46.63149233775583,31.0,94.0,1620.5
6253,131.93911344235318,46.63149233775583,31.0,94.0,1620.5
6254,131.93911344235318,46.63149233775583,31.0,94.0,1620.5
6255,131.93911344235318,46.63149233775583,31.0,94.0,1620.5
6256,131.93911344235318,46.63149233775583,31.0,94.0,1620.5
6257,131.93911344235318,46.63149233775583,31.0,94.0,1620.5
6258,131.93911344235318,46.63149233775583,31.0,94.0,1620.5
6259,131.93911344235318,46.63149233775583,31.0,94.0,1620.5
6260,131.93911344235318,46.63149233775583,31.0,94.0,1620.5
6261,131.93911344235318,46.63149233775583,31.0,94.0,1620.5
6262,131.93911344235318,46.63149233775583,31.0,94.0,1620.5
6263,131.93911344235318,46.63149233775583,31.0,94.0,1620.5
6264,131.93911344235318,46.63149233775583,31.0,94.0,1620.5
6265,131.93911344235318,46.63149233775583,31.0,94.0,1620.5
6266,131.93911344235318,46.63149233775583,31.0,94.0,1620.5
6267,131.93911344235318,46.63149233775583,31.0,94.0,1620.5
6268,131.93911344235318,46.63149233775583,31.0,94.0,1620.5
6269,131.93911344235318,46.63149233775583,31.0,94.0,1620.5
6270,131.93911344235318,46.63149233775583,31.0,94.0,1620.5
6271,131.93911344235318,46.63149233775583,31.0,94.0,1620.5
6272,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6273,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6274,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6275,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6276,131.95330659261543,46.63642908567314,31.0,94.0,1620.5
6277,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6278,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6279,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6280,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6281,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6282,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6283,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6284,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6285,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6286,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6287,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6288,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6289,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6290,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6291,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6292,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6293,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6294,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6295,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6296,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6297,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6298,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6299,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6300,131.95330659261543,46.63642908567314,31.0,94.0,1620.5
6301,131.9449418544818,46.64176186065658,31.0,94.0,1619.5
6302,131.94500976462123,46.62246890739027,31.0,94.0,1621.5
6303,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6304,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6305,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6306,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6307,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6308,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6309,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6310,131.93318943365196,46.61938534278959,31.0,94.0,1621.5
6311,131.94380981784502,46.614901718637434,31.0,94.0,1619.5
6312,131.9497068805924,46.60588295793479,31.0,94.0,1620.5
6313,131.92846835703978,46.63667285095857,31.0,94.0,1617.0
6314,131.92483761212497,46.64016908959686,31.0,94.0,1616.5
6315,131.92483761212497,46.64016908959686,31.0,94.0,1616.5
6316,131.92483761212497,46.64016908959686,31.0,94.0,1616.5
6317,131.92483761212497,46.64016908959686,31.0,94.0,1616.5
6318,131.92483761212497,46.64016908959686,31.0,94.0,1616.5
6319,131.92483761212497,46.64016908959686,31.0,94.0,1616.5
6320,131.92483761212497,46.64016908959686,31.0,94.0,1616.5
6321,131.92483761212497,46.64016908959686,31.0,94.0,1616.5
6322,131.92483761212497,46.64016908959686,31.0,94.0,1616.5
6323,131.92483761212497,46.64016908959686,31.0,94.0,1616.5
6324,131.92483761212497,46.64016908959686,31.0,94.0,1616.5
6325,131.92483761212497,46.64016908959686,31.0,94.0,1616.5
6326,131.92483761212497,46.64016908959686,31.0,94.0,1616.5
6327,131.92483761212497,46.64016908959686,31.0,94.0,1616.5
6328,131.91653786707883,46.662029881504374,31.0,94.0,1617.5
6329,131.92483761212497,46.64016908959686,31.0,94.0,1616.5
6330,131.93314763231197,46.620138244093674,31.0,94.0,1615.5
6331,131.93314763231197,46.620138244093674,31.0,94.0,1615.5
6332,131.93314763231197,46.620138244093674,31.0,94.0,1615.5
6333,131.93314763231197,46.620138244093674,31.0,94.0,1615.5
6334,131.93314763231197,46.620138244093674,31.0,94.0,1615.5
6335,131.9344262295082,46.63491081554799,31.0,94.0,1616.5
6336,131.90795022112516,46.57410264321711,31.0,94.0,1620.5
6337,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6338,131.89309919901416,46.54600533990552,31.0,94.0,1623.0
6339,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6340,131.89309919901416,46.54600533990552,31.0,94.0,1623.0
6341,131.89309919901416,46.54600533990552,31.0,94.0,1623.0
6342,131.89309919901416,46.54600533990552,31.0,94.0,1623.0
6343,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6344,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6345,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6346,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6347,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6348,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6349,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6350,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6351,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6352,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6353,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6354,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6355,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6356,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6357,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6358,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6359,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6360,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6361,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6362,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6363,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6364,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6365,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6366,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6367,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6368,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6369,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6370,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6371,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6372,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6373,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6374,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6375,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6376,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6377,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6378,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6379,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6380,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6381,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6382,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6383,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6384,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6385,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6386,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6387,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6388,131.9110221674877,46.5927750410509,31.0,94.0,1624.0
6389,131.9110221674877,46.5927750410509,31.0,94.0,1624.0
6390,131.904,46.60717948717948,31.0,94.0,1625.0
6391,131.9110221674877,46.5927750410509,31.0,94.0,1624.0
6392,131.9110221674877,46.5927750410509,31.0,94.0,1624.0
6393,131.9110221674877,46.5927750410509,31.0,94.0,1624.0
6394,131.9110221674877,46.5927750410509,31.0,94.0,1624.0
6395,131.9110221674877,46.5927750410509,31.0,94.0,1624.0
6396,131.9110221674877,46.5927750410509,31.0,94.0,1624.0
6397,131.9110221674877,46.5927750410509,31.0,94.0,1624.0
6398,131.9110221674877,46.5927750410509,31.0,94.0,1624.0
6399,131.9110221674877,46.5927750410509,31.0,94.0,1624.0
6400,131.9110221674877,46.5927750410509,31.0,94.0,1624.0
6401,131.9110221674877,46.5927750410509,31.0,94.0,1624.0
6402,131.9110221674877,46.5927750410509,31.0,94.0,1624.0
6403,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6404,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6405,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6406,131.8985819975339,46.555281545417174,31.0,94.0,1622.0
6407,131.89512646514498,46.580300226197814,31.0,94.0,1621.0
6408,131.89512646514498,46.580300226197814,31.0,94.0,1621.0
6409,131.89512646514498,46.580300226197814,31.0,94.0,1621.0
6410,131.89512646514498,46.580300226197814,31.0,94.0,1621.0
6411,131.89512646514498,46.580300226197814,31.0,94.0,1621.0
6412,131.88686806411837,46.60213727907932,31.0,94.0,1622.0
6413,131.89512646514498,46.580300226197814,31.0,94.0,1621.0
6414,131.88686806411837,46.60213727907932,31.0,94.0,1622.0
6415,131.88686806411837,46.60213727907932,31.0,94.0,1622.0
6416,131.88170055452866,46.60977613472992,31.0,94.0,1623.0
6417,131.88170055452866,46.60977613472992,31.0,94.0,1623.0
6418,131.876539408867,46.621100164203604,31.0,94.0,1624.0
6419,131.89303329223182,46.578709412248244,31.0,94.0,1622.0
